customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,total_orders,total_spend,avg_order_value,avg_discount_pct,return_rate,avg_rating,ticket_count,avg_resolution_hours,avg_sentiment,reopen_rate,snapshot_date_x,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date_y,last_campaign_received,last_campaign_cost,manual_priority_bucket,snapshot_date,churn_next_60d,split
CUST01054,2024-05-04,Tier 2,35-44,Instagram,Silver,Hair Care,Combination,Yes,5,2628.9300000000003,525.7860000000001,0.378,0.0,2.4,2.0,29.450000000000003,-0.44499999999999995,0.0,2025-09-30,1,4,0,0,0,3,0,41,2025-09-30,none,0,high,2025-09-30,1,test
CUST01055,2024-07-02,Tier 1,25-34,Referral,,Skin Care,Oily,Yes,4,4625.5599999999995,1156.3899999999999,0.17500000000000002,0.25,3.0,1.0,49.7,-1.0,0.0,2025-09-30,12,54,2,0,1,9,3,37,2025-09-30,bundle_discount,18,high,2025-09-30,1,test
CUST01056,2024-03-27,Tier 1,25-34,Instagram,,Fragrance,Sensitive,No,6,4860.58,810.0966666666667,0.20833333333333334,0.3333333333333333,3.1666666666666665,2.0,12.65,-0.74,0.0,2025-09-30,3,9,1,0,1,0,0,3,2025-09-30,free_shipping,25,medium,2025-09-30,0,train
CUST01057,2025-06-20,Tier 1,25-34,Google Search,,Baby Care,,Yes,1,916.36,916.36,0.18,0.0,4.0,1.0,15.2,-0.31,0.0,2025-09-30,3,14,1,1,0,6,2,10,2025-09-30,none,0,medium,2025-09-30,0,train
CUST01058,2024-03-21,Tier 2,25-34,Google Search,,Skin Care,,Yes,3,1535.77,511.92333333333335,0.23666666666666666,0.0,4.333333333333333,2.0,20.65,-0.25,0.5,2025-09-30,1,4,0,0,0,2,1,25,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST01059,2025-03-19,Tier 3,45+,Referral,Platinum,Baby Care,Normal,No,1,601.72,601.72,0.31,0.0,4.0,1.0,27.3,-0.9,0.0,2025-09-30,5,13,1,0,1,0,0,30,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST01060,2025-04-29,Tier 3,18-24,Google Search,Silver,Skin Care,Normal,Yes,2,1762.54,881.27,0.265,0.0,3.0,1.0,26.3,0.04,0.0,2025-09-30,2,7,0,0,0,1,0,10,2025-09-30,new_launch,18,medium,2025-09-30,0,train
CUST01061,2024-10-06,Tier 1,18-24,Organic,Silver,Skin Care,Combination,Yes,3,1789.86,596.62,0.43,0.0,3.6666666666666665,,,,,2025-09-30,11,40,5,2,3,3,1,0,2025-09-30,bundle_discount,25,low,2025-09-30,0,train
CUST01062,2024-01-19,Tier 1,35-44,Marketplace,Silver,Baby Care,Combination,Yes,5,2991.27,598.254,0.194,0.0,4.4,2.0,31.7,-0.495,0.5,2025-09-30,1,4,1,0,0,7,2,50,2025-09-30,new_launch,18,high,2025-09-30,1,train
CUST01063,2025-07-25,Tier 1,18-24,Google Search,,Hair Care,,Yes,1,259.22,259.22,0.5,1.0,1.0,1.0,21.4,-1.0,1.0,2025-09-30,2,11,1,0,1,2,1,4,2025-09-30,welcome_offer,25,medium,2025-09-30,0,train
CUST01064,2025-02-16,Tier 3,18-24,Influencer,Silver,Baby Care,Sensitive,Yes,2,898.3599999999999,449.17999999999995,0.155,0.0,5.0,,,,,2025-09-30,9,24,5,0,3,1,0,14,2025-09-30,new_launch,25,low,2025-09-30,0,train
CUST01065,2024-11-18,Tier 2,25-34,Instagram,Silver,Baby Care,Normal,Yes,2,1035.32,517.66,0.375,0.0,2.5,1.0,16.1,-0.82,0.0,2025-09-30,4,12,2,0,1,2,0,3,2025-09-30,new_launch,0,low,2025-09-30,0,train
CUST01066,2025-07-23,Tier 3,35-44,Google Search,,Hair Care,Oily,Yes,1,816.92,816.92,0.23,0.0,2.0,,,,,2025-09-30,2,11,1,0,1,5,2,3,2025-09-30,none,0,low,2025-09-30,0,test
CUST01067,2024-07-01,Tier 2,35-44,Influencer,Platinum,Baby Care,Sensitive,No,2,1043.57,521.785,0.28,0.0,3.0,1.0,25.5,-0.95,1.0,2025-09-30,3,10,1,1,1,0,0,6,2025-09-30,none,12,low,2025-09-30,0,train
CUST01068,2025-01-06,Tier 2,25-34,Marketplace,Silver,Baby Care,Normal,Yes,5,3945.95,789.1899999999999,0.292,0.0,3.6,,,,,2025-09-30,2,11,1,0,1,1,0,16,2025-09-30,new_launch,25,high,2025-09-30,1,train
CUST01069,2025-04-20,Tier 3,25-34,Instagram,Gold,Hair Care,Oily,Yes,1,1446.51,1446.51,0.26,0.0,4.0,,,,,2025-09-30,3,14,1,1,1,3,1,13,2025-09-30,none,12,medium,2025-09-30,0,train
CUST01070,2024-04-10,Tier 2,25-34,Influencer,,Baby Care,Normal,Yes,8,5227.41,653.42625,0.26625,0.0,4.0,2.0,18.65,-0.5700000000000001,0.0,2025-09-30,1,5,0,0,0,4,1,4,2025-09-30,welcome_offer,25,high,2025-09-30,0,test
CUST01071,2025-08-07,Tier 3,35-44,Google Search,,Baby Care,Combination,Yes,1,690.61,690.61,0.17,0.0,2.0,,,,,2025-09-30,7,33,2,2,1,5,1,3,2025-09-30,welcome_offer,18,low,2025-09-30,0,train
CUST01072,2025-02-02,Tier 3,25-34,Organic,,Hair Care,Dry,Yes,1,377.27,377.27,0.3,1.0,4.0,1.0,41.1,-1.0,0.0,2025-09-30,8,23,1,2,0,6,3,40,2025-09-30,none,25,high,2025-09-30,1,train
CUST01073,2024-10-27,Tier 1,18-24,Referral,,Makeup,Combination,No,3,4033.7000000000003,1344.5666666666668,0.14333333333333334,0.3333333333333333,3.6666666666666665,2.0,22.1,-0.14,0.0,2025-09-30,5,17,1,1,1,0,0,29,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST01074,2024-04-23,Tier 3,35-44,Organic,Gold,Skin Care,,No,3,1784.42,594.8066666666667,0.24,0.0,3.0,,,,,2025-09-30,12,61,4,3,3,0,0,18,2025-09-30,new_launch,0,high,2025-09-30,1,train
CUST01075,2025-06-16,Tier 3,45+,Instagram,,Skin Care,,Yes,2,1464.29,732.145,0.065,1.0,4.5,2.0,24.6,-0.405,0.5,2025-09-30,1,5,0,0,0,4,0,0,2025-09-30,welcome_offer,12,medium,2025-09-30,1,validation
CUST01076,2024-01-25,Tier 3,25-34,Instagram,Silver,Fragrance,,No,6,2467.42,411.2366666666667,0.33166666666666667,0.0,3.6666666666666665,1.0,25.5,-0.51,1.0,2025-09-30,2,9,1,0,1,0,0,6,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST01077,2025-03-26,Tier 1,25-34,Instagram,,Fragrance,Oily,No,1,1080.77,1080.77,0.45,0.0,5.0,,,,,2025-09-30,1,4,0,0,0,0,0,22,2025-09-30,free_shipping,40,high,2025-09-30,1,validation
CUST01078,2024-09-05,Tier 1,35-44,Instagram,Silver,Skin Care,,Yes,2,777.22,388.61,0.24,0.0,3.0,1.0,13.4,0.07,0.0,2025-09-30,2,6,0,0,0,4,1,39,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST01079,2025-03-31,Tier 2,25-34,Google Search,,Skin Care,Dry,Yes,1,1832.92,1832.92,0.1,0.0,4.0,,,,,2025-09-30,5,20,1,1,0,2,0,33,2025-09-30,none,12,high,2025-09-30,1,test
CUST01080,2025-01-06,Tier 1,35-44,Marketplace,,Hair Care,,Yes,3,1250.62,416.8733333333333,0.37000000000000005,0.3333333333333333,3.3333333333333335,2.0,37.05,-0.745,0.0,2025-09-30,0,0,0,0,0,4,1,16,2025-09-30,welcome_offer,18,high,2025-09-30,1,validation
CUST01081,2024-05-30,Tier 3,25-34,Google Search,,Fragrance,Normal,Yes,4,4027.1899999999996,1006.7974999999999,0.24,0.25,4.25,1.0,27.9,-1.0,1.0,2025-09-30,0,0,0,0,0,2,1,19,2025-09-30,welcome_offer,0,low,2025-09-30,0,train
CUST01082,2025-06-13,Tier 2,25-34,Instagram,,Skin Care,Normal,Yes,1,1181.66,1181.66,0.34,0.0,5.0,,,,,2025-09-30,4,15,1,0,0,1,0,0,2025-09-30,none,0,low,2025-09-30,1,train
CUST01083,2024-06-22,Tier 2,35-44,Referral,,Makeup,Oily,Yes,2,767.05,383.525,0.35,0.0,3.0,,,,,2025-09-30,1,4,0,0,0,4,2,49,2025-09-30,free_shipping,12,high,2025-09-30,1,train
CUST01084,2024-05-02,Tier 1,25-34,Referral,Gold,Wellness,,No,8,4552.1900000000005,569.0237500000001,0.2525,0.0,4.125,1.0,35.4,-0.34,0.0,2025-09-30,3,14,1,1,1,0,0,25,2025-09-30,free_shipping,0,high,2025-09-30,0,train
CUST01085,2024-07-26,Tier 1,25-34,Marketplace,Gold,Hair Care,Sensitive,Yes,1,1786.06,1786.06,0.35,0.0,5.0,,,,,2025-09-30,1,5,1,0,1,3,1,60,2025-09-30,new_launch,40,high,2025-09-30,1,test
CUST01086,2024-02-27,Tier 2,25-34,Google Search,Silver,Skin Care,,No,5,3512.67,702.534,0.354,0.2,3.6,3.0,33.53333333333333,-0.6566666666666667,0.3333333333333333,2025-09-30,8,22,2,2,1,0,0,0,2025-09-30,free_shipping,18,medium,2025-09-30,0,train
CUST01087,2025-09-15,Tier 1,25-34,Marketplace,Silver,Wellness,Dry,Yes,1,839.43,839.43,0.3,1.0,3.0,1.0,46.6,-0.87,0.0,2025-09-30,2,6,0,0,0,4,1,0,2025-09-30,bundle_discount,18,medium,2025-09-30,1,train
CUST01088,2025-08-18,Tier 1,25-34,Organic,,Makeup,Oily,Yes,1,361.44,361.44,0.42,0.0,4.0,,,,,2025-09-30,8,43,4,0,1,6,1,0,2025-09-30,welcome_offer,12,low,2025-09-30,0,train
CUST01089,2025-07-09,Tier 2,25-34,Google Search,,Hair Care,Oily,Yes,1,337.51,337.51,0.43,0.0,4.0,,,,,2025-09-30,2,7,0,0,0,0,0,11,2025-09-30,none,0,low,2025-09-30,1,train
CUST01090,2025-04-12,Tier 1,45+,Google Search,,Baby Care,Sensitive,Yes,2,1200.77,600.385,0.21000000000000002,0.0,2.5,,,,,2025-09-30,1,4,0,0,0,0,0,35,2025-09-30,new_launch,25,high,2025-09-30,1,validation
CUST01091,2025-06-28,Tier 1,25-34,Referral,,Hair Care,Dry,Yes,1,505.4,505.4,0.29,0.0,2.0,1.0,33.8,-0.77,0.0,2025-09-30,7,35,2,1,0,2,0,8,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST01092,2024-06-16,Tier 2,18-24,Marketplace,,Fragrance,Sensitive,Yes,9,7556.9,839.6555555555556,0.2833333333333333,0.0,3.6666666666666665,2.0,30.700000000000003,-0.89,0.5,2025-09-30,2,11,1,0,1,1,0,15,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST01093,2024-08-25,Tier 2,18-24,Google Search,,Skin Care,Sensitive,No,3,1477.44,492.48,0.33666666666666667,0.0,4.666666666666667,1.0,24.1,-0.13,0.0,2025-09-30,5,17,2,1,1,0,0,60,2025-09-30,bundle_discount,0,high,2025-09-30,0,train
CUST01094,2024-07-15,Tier 3,35-44,Organic,Silver,Skin Care,Normal,No,6,4050.79,675.1316666666667,0.235,0.0,2.8333333333333335,3.0,26.96666666666667,-0.29,0.0,2025-09-30,1,6,1,0,1,0,0,15,2025-09-30,none,40,medium,2025-09-30,0,train
CUST01095,2024-10-02,Tier 1,25-34,Influencer,Gold,Hair Care,Sensitive,Yes,2,1152.1100000000001,576.0550000000001,0.325,0.0,4.5,,,,,2025-09-30,2,8,0,0,0,2,1,16,2025-09-30,none,40,medium,2025-09-30,0,train
CUST01096,2025-03-11,Tier 2,25-34,Instagram,Gold,Skin Care,Combination,Yes,6,4814.21,802.3683333333333,0.19666666666666666,0.16666666666666666,3.8333333333333335,2.0,16.1,-0.295,0.0,2025-09-30,10,44,5,1,4,10,2,11,2025-09-30,new_launch,0,low,2025-09-30,0,train
CUST01097,2024-01-20,Tier 1,35-44,Marketplace,,Fragrance,Oily,Yes,5,2841.22,568.2439999999999,0.25,0.0,4.2,,,,,2025-09-30,4,23,1,1,0,0,0,45,2025-09-30,new_launch,40,high,2025-09-30,1,train
CUST01098,2024-07-23,Tier 2,35-44,Referral,,Skin Care,Dry,Yes,2,1964.25,982.125,0.33499999999999996,0.0,3.5,1.0,26.8,-0.39,0.0,2025-09-30,3,9,0,0,0,0,0,33,2025-09-30,free_shipping,25,high,2025-09-30,1,train
CUST01099,2024-02-17,Tier 1,35-44,Influencer,Silver,Skin Care,Normal,Yes,10,6243.88,624.388,0.327,0.0,4.4,,,,,2025-09-30,9,54,5,2,2,4,2,0,2025-09-30,free_shipping,25,low,2025-09-30,0,train
CUST01100,2025-07-04,Tier 3,25-34,Instagram,,Makeup,Sensitive,No,1,491.36,491.36,0.36,0.0,5.0,,,,,2025-09-30,3,8,1,1,0,0,0,0,2025-09-30,free_shipping,25,low,2025-09-30,0,train
CUST01101,2025-08-26,Tier 1,25-34,Instagram,,Baby Care,,Yes,1,732.91,732.91,0.13,0.0,3.0,,,,,2025-09-30,2,10,1,1,0,0,0,5,2025-09-30,free_shipping,25,low,2025-09-30,1,train
CUST01102,2024-03-10,Tier 2,35-44,Marketplace,Gold,Hair Care,Combination,No,7,4318.54,616.9342857142857,0.22714285714285715,0.0,4.571428571428571,,,,,2025-09-30,7,37,2,1,1,0,0,20,2025-09-30,none,12,high,2025-09-30,0,train
CUST01103,2025-01-05,Tier 2,25-34,Marketplace,,Makeup,Oily,Yes,4,2384.85,596.2125,0.175,0.0,2.75,1.0,32.6,-1.0,1.0,2025-09-30,0,0,0,0,0,4,1,15,2025-09-30,free_shipping,12,high,2025-09-30,1,train
CUST01104,2024-02-19,Tier 1,35-44,Influencer,,Baby Care,Oily,No,4,2069.01,517.2525,0.3875,0.0,4.75,1.0,20.6,-0.6,1.0,2025-09-30,8,28,2,2,0,0,0,34,2025-09-30,none,40,high,2025-09-30,0,validation
CUST01105,2024-10-16,Tier 2,25-34,Marketplace,,Wellness,Oily,Yes,3,1353.63,451.21000000000004,0.21,0.0,3.3333333333333335,1.0,1.0,-0.18,0.0,2025-09-30,6,36,2,0,0,5,1,17,2025-09-30,new_launch,40,high,2025-09-30,1,test
CUST01106,2025-04-24,Tier 3,25-34,Marketplace,Silver,Hair Care,Sensitive,Yes,1,1006.69,1006.69,0.03,0.0,5.0,,,,,2025-09-30,14,66,6,4,3,7,2,14,2025-09-30,new_launch,0,high,2025-09-30,0,validation
CUST01107,2024-12-04,Tier 2,18-24,Google Search,,Makeup,Combination,No,2,980.0699999999999,490.03499999999997,0.32,0.0,3.5,1.0,10.1,0.2,0.0,2025-09-30,2,10,1,0,0,0,0,20,2025-09-30,none,12,high,2025-09-30,1,train
CUST01108,2025-02-03,Tier 1,18-24,Referral,,Skin Care,,No,4,2883.75,720.9375,0.3275,0.0,3.5,1.0,13.1,-0.01,0.0,2025-09-30,2,6,0,0,0,0,0,0,2025-09-30,new_launch,18,medium,2025-09-30,0,train
CUST01109,2025-08-11,Tier 3,45+,Marketplace,,Skin Care,Dry,Yes,1,304.94,304.94,0.44,0.0,5.0,,,,,2025-09-30,7,41,0,1,0,3,1,8,2025-09-30,free_shipping,0,low,2025-09-30,0,validation
CUST01110,2024-02-10,Tier 2,35-44,Influencer,,Hair Care,Dry,Yes,6,3554.06,592.3433333333334,0.37333333333333335,0.0,4.833333333333333,1.0,40.1,-0.49,0.0,2025-09-30,1,3,0,0,0,1,0,60,2025-09-30,bundle_discount,25,high,2025-09-30,1,train
CUST01111,2024-08-26,Tier 1,45+,Google Search,,Fragrance,Combination,Yes,7,7703.55,1100.507142857143,0.2742857142857143,0.0,3.857142857142857,3.0,29.400000000000002,-0.5399999999999999,0.0,2025-09-30,1,6,0,0,0,4,1,17,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST01112,2024-08-01,Tier 2,25-34,Google Search,,Hair Care,Oily,Yes,4,2800.7700000000004,700.1925000000001,0.3425,0.0,4.0,2.0,14.85,0.29,0.0,2025-09-30,5,28,1,0,1,3,1,7,2025-09-30,new_launch,0,medium,2025-09-30,0,train
CUST01113,2024-05-04,Tier 1,18-24,Influencer,Silver,Hair Care,Sensitive,Yes,4,1674.12,418.53,0.445,0.25,3.5,2.0,45.8,-0.97,0.0,2025-09-30,8,32,3,2,2,0,0,13,2025-09-30,welcome_offer,18,high,2025-09-30,0,train
CUST01114,2025-05-04,Tier 1,25-34,Referral,,Fragrance,Combination,No,1,831.94,831.94,0.34,0.0,4.0,,,,,2025-09-30,1,4,0,0,0,0,0,29,2025-09-30,bundle_discount,18,high,2025-09-30,1,train
CUST01115,2024-03-07,Tier 3,25-34,Google Search,Platinum,Skin Care,,No,10,6722.41,672.241,0.29,0.1,4.0,5.0,31.279999999999994,-0.288,0.0,2025-09-30,4,11,1,1,1,0,0,12,2025-09-30,none,40,medium,2025-09-30,0,train
CUST01116,2024-11-27,Tier 3,18-24,Instagram,,Hair Care,Dry,Yes,1,2054.97,2054.97,0.24,0.0,5.0,1.0,32.0,-0.86,0.0,2025-09-30,7,41,3,2,1,2,0,17,2025-09-30,welcome_offer,12,medium,2025-09-30,0,train
CUST01117,2024-10-27,Tier 1,25-34,Instagram,,Wellness,Dry,No,8,5543.8,692.975,0.275,0.0,3.75,,,,,2025-09-30,7,30,2,1,1,0,0,0,2025-09-30,bundle_discount,0,medium,2025-09-30,0,train
CUST01118,2024-04-22,Tier 1,35-44,Instagram,,Hair Care,Sensitive,Yes,5,2165.5,433.1,0.32999999999999996,0.2,4.6,2.0,48.95,-1.0,0.0,2025-09-30,0,0,0,0,0,5,1,51,2025-09-30,free_shipping,40,high,2025-09-30,0,train
CUST01119,2025-04-26,Tier 3,18-24,Influencer,,Hair Care,Normal,No,1,654.67,654.67,0.36,0.0,5.0,,,,,2025-09-30,4,21,1,1,0,0,0,19,2025-09-30,new_launch,18,high,2025-09-30,1,train
CUST01120,2024-08-16,Tier 3,18-24,Instagram,,Wellness,Normal,Yes,3,2357.69,785.8966666666666,0.18333333333333335,0.3333333333333333,3.0,1.0,41.6,-1.0,0.0,2025-09-30,7,33,1,0,0,6,2,22,2025-09-30,none,18,medium,2025-09-30,0,train
CUST01121,2025-05-02,Tier 3,25-34,Instagram,Silver,Hair Care,Normal,Yes,1,149.0,149.0,0.64,0.0,5.0,,,,,2025-09-30,0,0,0,0,0,4,0,0,2025-09-30,new_launch,25,high,2025-09-30,0,train
CUST01122,2025-08-07,Tier 1,18-24,Instagram,Gold,Skin Care,Oily,No,1,1209.05,1209.05,0.23,0.0,5.0,,,,,2025-09-30,7,40,1,0,0,0,0,16,2025-09-30,none,25,low,2025-09-30,0,train
CUST01123,2024-09-12,Tier 1,25-34,Marketplace,,Wellness,,Yes,2,958.69,479.345,0.27,0.5,5.0,2.0,10.4,-0.19,0.0,2025-09-30,1,4,1,0,0,0,0,29,2025-09-30,bundle_discount,40,high,2025-09-30,1,train
CUST01124,2024-05-14,Tier 1,25-34,Instagram,Silver,Fragrance,,No,9,5960.1,662.2333333333333,0.34777777777777774,0.0,4.111111111111111,,,,,2025-09-30,9,33,1,3,1,0,0,25,2025-09-30,none,40,high,2025-09-30,1,train
CUST01125,2024-07-05,Tier 2,18-24,Organic,,Hair Care,Oily,Yes,5,4034.96,806.992,0.288,0.2,3.8,3.0,21.96666666666667,-0.4066666666666667,0.3333333333333333,2025-09-30,2,11,1,0,1,3,1,54,2025-09-30,none,0,high,2025-09-30,1,train
CUST01126,2025-08-14,Tier 3,25-34,Referral,,Hair Care,,Yes,2,2073.54,1036.77,0.30500000000000005,0.0,4.5,,,,,2025-09-30,11,47,6,1,3,5,1,0,2025-09-30,none,0,low,2025-09-30,0,train
CUST01127,2024-07-09,Tier 3,25-34,Referral,,Makeup,,No,2,774.6899999999999,387.34499999999997,0.325,0.0,5.0,,,,,2025-09-30,1,5,0,0,0,0,0,23,2025-09-30,welcome_offer,0,high,2025-09-30,1,train
CUST01128,2025-03-12,Tier 3,25-34,Instagram,,Hair Care,Oily,Yes,1,1108.73,1108.73,0.21,0.0,2.0,,,,,2025-09-30,4,20,1,1,0,0,0,36,2025-09-30,new_launch,18,high,2025-09-30,1,validation
CUST01129,2025-04-08,Tier 3,25-34,Instagram,Gold,Hair Care,Combination,No,1,675.97,675.97,0.39,0.0,5.0,,,,,2025-09-30,7,34,4,0,1,0,0,28,2025-09-30,free_shipping,0,high,2025-09-30,1,validation
CUST01130,2024-08-15,Tier 1,35-44,Marketplace,,Makeup,Normal,No,4,2506.58,626.645,0.3225,0.0,4.5,2.0,39.1,-1.0,0.0,2025-09-30,6,33,2,1,1,0,0,27,2025-09-30,welcome_offer,25,high,2025-09-30,1,train
CUST01131,2024-08-23,Tier 3,35-44,Instagram,,Makeup,,Yes,4,3713.8100000000004,928.4525000000001,0.27749999999999997,0.0,4.0,3.0,28.733333333333334,-0.26666666666666666,0.0,2025-09-30,4,19,1,1,1,5,2,4,2025-09-30,new_launch,25,medium,2025-09-30,0,test
CUST01132,2024-06-04,Tier 3,25-34,Referral,,Skin Care,Combination,Yes,6,5419.860000000001,903.3100000000001,0.215,0.0,3.8333333333333335,,,,,2025-09-30,17,100,9,5,2,9,2,0,2025-09-30,bundle_discount,25,low,2025-09-30,0,train
CUST01133,2025-04-24,Tier 2,25-34,Google Search,,Makeup,,Yes,2,779.1500000000001,389.57500000000005,0.30000000000000004,0.0,4.5,,,,,2025-09-30,9,42,5,1,2,7,0,2,2025-09-30,welcome_offer,12,medium,2025-09-30,1,validation
CUST01134,2024-03-01,Tier 1,35-44,Referral,,Wellness,Dry,Yes,6,5861.26,976.8766666666667,0.2916666666666667,0.0,3.8333333333333335,2.0,21.65,-0.09500000000000003,0.5,2025-09-30,13,51,5,1,1,4,0,9,2025-09-30,free_shipping,0,high,2025-09-30,0,train
CUST01135,2024-09-11,Tier 1,35-44,Influencer,,Fragrance,Oily,No,3,3302.06,1100.6866666666667,0.2733333333333334,0.0,4.333333333333333,,,,,2025-09-30,2,6,1,1,1,0,0,18,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST01136,2024-05-25,Tier 2,35-44,Instagram,,Hair Care,Oily,No,7,3931.0,561.5714285714286,0.2642857142857143,0.14285714285714285,3.857142857142857,5.0,14.760000000000002,-0.26799999999999996,0.2,2025-09-30,1,6,0,0,0,0,0,31,2025-09-30,free_shipping,25,high,2025-09-30,0,train
CUST01137,2024-05-07,Tier 2,25-34,Instagram,Gold,Makeup,,Yes,3,1483.05,494.34999999999997,0.4466666666666667,0.3333333333333333,4.666666666666667,3.0,32.800000000000004,-0.66,0.0,2025-09-30,9,47,2,3,1,4,0,19,2025-09-30,bundle_discount,12,high,2025-09-30,1,train
CUST01138,2024-09-18,Tier 2,18-24,Marketplace,Gold,Makeup,Combination,No,5,2475.44,495.088,0.23399999999999999,0.0,4.4,1.0,9.1,0.77,0.0,2025-09-30,2,8,1,0,0,0,0,37,2025-09-30,welcome_offer,12,high,2025-09-30,1,train
CUST01139,2025-09-09,Tier 3,45+,Google Search,Gold,Hair Care,,No,1,2270.63,2270.63,0.28,0.0,5.0,,,,,2025-09-30,4,16,1,1,0,0,0,0,2025-09-30,none,25,low,2025-09-30,0,validation
CUST01140,2024-10-13,Tier 2,35-44,Influencer,Silver,Hair Care,,No,6,4791.77,798.6283333333334,0.285,0.0,3.8333333333333335,1.0,16.3,0.2,0.0,2025-09-30,3,14,1,0,0,0,0,6,2025-09-30,bundle_discount,0,medium,2025-09-30,0,test
CUST01141,2025-05-12,Tier 2,25-34,Marketplace,Silver,Skin Care,,Yes,1,691.6,691.6,0.19,0.0,5.0,1.0,15.2,1.0,0.0,2025-09-30,2,6,1,0,0,1,0,29,2025-09-30,welcome_offer,18,high,2025-09-30,1,train
CUST01142,2025-01-26,Tier 1,18-24,Organic,Silver,Skin Care,Oily,Yes,2,1015.4200000000001,507.71000000000004,0.26,0.0,5.0,,,,,2025-09-30,19,99,1,2,1,3,1,6,2025-09-30,welcome_offer,25,medium,2025-09-30,0,train
CUST01143,2025-09-10,Tier 1,25-34,Marketplace,,Makeup,Combination,Yes,1,438.47,438.47,0.4,0.0,4.0,,,,,2025-09-30,1,4,0,0,0,1,0,10,2025-09-30,welcome_offer,25,high,2025-09-30,0,train
CUST01144,2025-03-18,Tier 1,35-44,Referral,,Wellness,Oily,Yes,3,3548.18,1182.7266666666667,0.3233333333333333,0.3333333333333333,4.0,1.0,13.4,0.03,0.0,2025-09-30,6,17,1,2,0,4,0,10,2025-09-30,new_launch,40,medium,2025-09-30,0,test
CUST01145,2024-09-16,Tier 2,25-34,Google Search,Platinum,Skin Care,Oily,Yes,3,1800.48,600.16,0.20333333333333334,0.0,4.333333333333333,1.0,33.0,-0.95,0.0,2025-09-30,2,11,0,0,0,3,1,38,2025-09-30,welcome_offer,25,high,2025-09-30,1,train
CUST01146,2024-06-13,Tier 2,18-24,Referral,,Hair Care,Sensitive,No,6,5057.68,842.9466666666667,0.3383333333333334,0.0,3.8,,,,,2025-09-30,12,34,3,3,2,0,0,6,2025-09-30,new_launch,18,low,2025-09-30,0,train
CUST01147,2024-12-26,Tier 2,25-34,Organic,,Fragrance,Oily,No,5,3143.68,628.736,0.374,0.2,3.6,2.0,26.6,-0.595,0.0,2025-09-30,12,60,5,1,3,0,0,3,2025-09-30,new_launch,0,low,2025-09-30,0,train
CUST01148,2024-07-09,Tier 1,35-44,Organic,,Hair Care,Combination,No,9,6527.14,725.2377777777779,0.1388888888888889,0.1111111111111111,3.3333333333333335,3.0,12.566666666666668,-0.02666666666666667,0.0,2025-09-30,1,3,0,0,0,0,0,26,2025-09-30,welcome_offer,40,high,2025-09-30,1,train
CUST01149,2024-04-24,Tier 1,18-24,Referral,Silver,Skin Care,Normal,Yes,6,3722.95,620.4916666666667,0.41500000000000004,0.0,3.3333333333333335,1.0,23.1,-0.44,0.0,2025-09-30,0,0,0,0,0,2,0,20,2025-09-30,free_shipping,18,medium,2025-09-30,0,validation
CUST01150,2024-04-02,Tier 3,35-44,Marketplace,Gold,Skin Care,Sensitive,Yes,5,2478.69,495.738,0.31599999999999995,0.2,3.4,1.0,34.2,-1.0,0.0,2025-09-30,3,13,1,0,1,1,0,35,2025-09-30,free_shipping,12,high,2025-09-30,1,train
CUST01151,2024-10-27,Tier 3,25-34,Google Search,,Fragrance,Dry,Yes,4,3131.54,782.885,0.155,0.0,4.25,1.0,40.1,-0.67,1.0,2025-09-30,1,5,0,0,0,2,1,26,2025-09-30,new_launch,12,high,2025-09-30,1,train
CUST01152,2024-08-12,Tier 1,25-34,Marketplace,,Skin Care,Dry,No,7,6158.0599999999995,879.722857142857,0.21142857142857144,0.0,4.428571428571429,1.0,38.2,-0.18,1.0,2025-09-30,9,35,2,1,1,0,0,17,2025-09-30,none,18,medium,2025-09-30,0,train
CUST01153,2025-07-23,Tier 2,25-34,Google Search,Gold,Baby Care,,Yes,1,714.43,714.43,0.4,1.0,1.0,1.0,32.7,-1.0,0.0,2025-09-30,7,36,4,2,1,6,1,2,2025-09-30,new_launch,40,medium,2025-09-30,1,validation
CUST01154,2025-01-07,Tier 1,35-44,Google Search,Gold,Wellness,Sensitive,Yes,4,2889.22,722.305,0.335,0.0,4.0,,,,,2025-09-30,11,49,1,3,1,8,3,10,2025-09-30,welcome_offer,12,medium,2025-09-30,0,train
CUST01155,2024-09-09,Tier 2,35-44,Instagram,Gold,Wellness,,Yes,4,2257.0899999999997,564.2724999999999,0.3875,0.5,4.333333333333333,2.0,31.4,-0.765,0.0,2025-09-30,12,35,4,1,1,5,0,5,2025-09-30,new_launch,0,medium,2025-09-30,0,train
